business_name,business_status,street_name_address,lot_address,latitude,longitude
라떼로즈,영업,"경기도 광주시 순암로 79, 1층 (장지동)",경기도 광주시 장지동 342-12번지 1층 ,37.39433648,127.2406201
GS25광주산수로탑,영업,"경기도 광주시 초월읍 산수로 296, 1층",경기도 광주시 초월읍 선동리 358-2번지 1층 ,37.38767425,127.3157803
세븐일레븐 광주대로,영업,"경기도 광주시 오포읍 회안대로 16, 1층",경기도 광주시 오포읍 매산리 224-2번지 1층 ,37.35676122,127.2465853
세븐일레븐 경기광주탄벌본점,영업,"경기도 광주시 탄벌길 70, 1층 (탄벌동, 제1종근린생활시설 제1동)",경기도 광주시 탄벌동 340-1번지 제1종근린생활시설 제1동,37.4207821,127.2400371
이마트24 광주성원점,영업,"경기도 광주시 태봉로 63, 2단지성원아파트 상가 1층 103호 (태전동)",경기도 광주시 태전동 222번지 2단지성원아파트 상가 1층 2단지성원아파트 상동 103호,37.3879236,127.2302564
세븐일레븐 경기광주태전힐스점,영업,"경기도 광주시 태봉로 174, 힐스테이트 태전 지1층 101호 (태전동)",경기도 광주시 태전동 703번지 힐스테이트 태전 지1층 101호 ,37.3785908,127.2293927
지에스(GS)25(광주고불센터점),영업,"경기도 광주시 고불로 210, 1층 (태전동)",경기도 광주시 태전동 491번지 1층 ,37.3951955,127.2153151
CU 광주천진암점,영업,"경기도 광주시 퇴촌면 천진암로 562, 1층",경기도 광주시 퇴촌면 관음리 531번지 1층 ,37.4608281,127.328518
CU능평파라테온점,영업,"경기도 광주시 오포읍 오포로171번길 42, 1층 (파라테온105)","경기도 광주시 오포읍 능평리 105-29번지 파라테온105, 1층 ",37.34945506,127.180154
GS25 광주양벌로점,영업,"경기도 광주시 오포읍 마루들길 216, 이가빌딩 1층",경기도 광주시 오포읍 양벌리 369번지 이가빌딩 1층 ,37.37795256,127.2553927
지에스(GS)25광주우방점,영업,"경기도 광주시 오포읍 청석로 72, 광주역우방아이유쉘2단지 상가동동 지2층",경기도 광주시 오포읍 양벌리 산 48번지 광주역우방아이유쉘2단지 상가동 지2층 ,,
CU쌍령푸르지오점,영업,"경기도 광주시 경충대로1461번길 43, 134(상가)동 지2층 112호 (쌍령동, 광주 센트럴 푸르지오)",경기도 광주시 쌍령동 503번지 광주 센트럴 푸르지오134(상가)동 지2층 112호 일부 ,37.398419,127.269725
GS25 광주교현,영업,"경기도 광주시 오포읍 머루숯길 53, 광명빌라 1층",경기도 광주시 오포읍 신현리 651-5번지 광명빌라 1층 ,37.3638122,127.1580739
GS25 광주지월로점,영업,"경기도 광주시 초월읍 지월로 66, 1층",경기도 광주시 초월읍 지월리 335-1번지 1층 ,37.4137247,127.2972732
씨유 광주초월점,영업,"경기도 광주시 초월읍 경충대로 1250, 1층",경기도 광주시 초월읍 대쌍령리 196-17번지 1층 ,37.3865092,127.2883366
지에스25 경기광주삼리점,영업,"경기도 광주시 초월읍 경충대로 859, 1층",경기도 광주시 초월읍 산이리 8-9번지 1층 ,37.36014757,127.3161062
GS25태전우림점,영업,"경기도 광주시 태봉로 72, 태전우림필유아파트 상가 1층 101호 (태전동)",경기도 광주시 태전동 692번지 태전우림필유아파트 상가 101호 ,37.3861703,127.2283428
세븐일레븐 목현로점,폐업,"경기도 광주시 이배재로 273, 2동 1층 (목현동)","경기도 광주시 목현동 142번지 외1필지, 1층",37.4349671,127.2291783
에이원,폐업,경기도 광주시 역동로 23 (역동),경기도 광주시 역동 39-11번지,37.4053632,127.2586132
세븐일레븐(경기광주신현점),폐업,경기도 광주시 오포읍 신현로 125,경기도 광주시 오포읍 신현리 367-1번지,37.3587004,127.1603208
GS25 광주실촌,폐업,경기도 광주시 곤지암읍 곤지암로 80 (1층),경기도 광주시 곤지암읍 곤지암리 453-47번지 1층,37.3490396,127.3385532
세븐일레븐 경기광주경안점,폐업,"경기도 광주시 경안안길40번길 2, 1층 (경안동)",경기도 광주시 경안동 92-9번지 1층,37.4122837,127.254062
GS25광주진우점,폐업,경기도 광주시 도척면 도척로 192,경기도 광주시 도척면 진우리 28번지,37.3353507,127.3362242
GS25 광주세말점,폐업,경기도 광주시 초월읍 경안천로 305,경기도 광주시 초월읍 지월리 548-6번지,37.427001,127.2880836
제이마트,폐업,경기도 광주시 곤지암읍 광여로 213,경기도 광주시 곤지암읍 열미리 436-4번지,37.3531209,127.366077
GS25 광주경충점,폐업,"경기도 광주시 초월읍 경충대로 1260, 2층",경기도 광주시 초월읍 대쌍령리 184-4번지 2층 ,37.38714182,127.2875825
참조은편의점,폐업,"경기도 광주시 광주대로 45 (경안동,1층)",경기도 광주시 경안동 20-61번지 1층,37.4108921,127.2601455
씨유오포동림점,폐업,,경기도 광주시 오포읍 문형리 665-12번지 (외4필지),37.3392598,127.2002392
레몬비 광주상태길점,폐업,"경기도 광주시 오포읍 상태길 56, 1층 101호",경기도 광주시 오포읍 신현리 810-5번지 ,37.35639632,127.1441302
이마트24샘터점,폐업,"경기도 광주시 광남안로 44, 1층 (태전동)",경기도 광주시 태전동 319-1번지 1층 ,37.39083511,127.2200343
GS25광주마루들점,폐업,"경기도 광주시 오포읍 마루들길 150, 1층",경기도 광주시 오포읍 양벌리 479-1번지 1층,37.3792001,127.2491418
세븐일레븐광주경안로점,폐업,경기도 광주시 경안안길40번길 2 (경안동),경기도 광주시 경안동 92-9번지,37.4122837,127.254062
CU광주목현타운,폐업,경기도 광주시 이배재로 410 (목현동),경기도 광주시 목현동 260-18번지,37.4343279,127.2143183
(주)미니스톱(신월공단점),폐업,경기도 광주시 초월읍 산수로 524,경기도 광주시 초월읍 신월리 446-7번지,37.407425,127.3086111
GS25 장지타운,폐업,"경기도 광주시 절골길 19, 1층 (장지동)",경기도 광주시 장지동 642-1번지,37.4018087,127.2346126
세븐일레븐 경기광주드림점,폐업,"경기도 광주시 이배재로 97, 1층 (탄벌동)",경기도 광주시 탄벌동 256-9번지 1층,37.4251922,127.2424461
GS25편의점 갈마점,폐업,"경기도 광주시 경충대로 1910, 1층 (장지동)",경기도 광주시 장지동 554-2번지 1층 ,37.4069477,127.2282582
미니스톱 광주 진우리점,폐업,"경기도 광주시 도척면 도척로 323, 1층",경기도 광주시 도척면 진우리 205번지 1층,37.3237628,127.3365227
CU광주선동점,폐업,"경기도 광주시 초월읍 동막골길 45, 1층",경기도 광주시 초월읍 선동리 171-1번지,37.377539,127.3220834
포시즌마트,폐업,"경기도 광주시 도척면 도척윗로 234, 1층",경기도 광주시 도척면 궁평리 576-1번지,37.3353142,127.316635
씨유 광주경안점,폐업,"경기도 광주시 송정로 70, 2층 (경안동)",경기도 광주시 경안동 108-42번지 2층,37.4167752,127.2519533
세븐일레븐 광주곤지암대로점,폐업,"경기도 광주시 곤지암읍 광여로 84, 1층",경기도 광주시 곤지암읍 곤지암리 94-3번지 1층,37.3493979,127.3547729
GS25 광주노곡점,폐업,"경기도 광주시 도척면 도척로 447, 1층",경기도 광주시 도척면 노곡리 26-11번지 1층,37.3129566,127.3344106
물빛공원 편의점,폐업,"경기도 광주시 순암로 298, 1층 (중대동)",경기도 광주시 중대동 98-1번지 ,37.40239564,127.2197063
세븐일레븐 경기광주 신현로점,폐업,"경기도 광주시 오포읍 문형산길 97-1, 1층",경기도 광주시 오포읍 신현리 293-22번지 1층 ,37.36542235,127.1667355
미니스톱 광주경화점,폐업,경기도 광주시 수하길11번길 20 (송정동),경기도 광주시 송정동 45-1번지,37.4169699,127.2619737
씨유 광주승리점,폐업,"경기도 광주시 오포읍 매자리길 18, 1층",경기도 광주시 오포읍 매산리 234-9번지,37.3565053,127.2483114
중앙스넥,폐업,"경기도 광주시 오포읍 대명대길 18-17, 3층",경기도 광주시 오포읍 능평리 366-1번지,37.3568958,127.1687938
GS25 초월대쌍령점,폐업,경기도 광주시 초월읍 무들로47번길 61,경기도 광주시 초월읍 대쌍령리 339-5번지 ,37.3896733,127.2877276
씨유 광주문형점,폐업,"경기도 광주시 오포읍 오포로 522, 1층",경기도 광주시 오포읍 문형리 240-1번지 1층,37.3449511,127.2125101
CU(광주동막골점),폐업,"경기도 광주시 오포읍 문형산길 115, 1층",경기도 광주시 오포읍 신현리 153-2번지 1층,37.3667005,127.1676301
CU광주행복점,폐업,경기도 광주시 고불로 118 (태전동),경기도 광주시 태전동 296-10번지 외 1필지,37.3933935,127.2251234
세븐일레븐 광주신기점,폐업,"경기도 광주시 경안천로 131, 1층 (송정동)",경기도 광주시 송정동 8-6번지 1층,37.4169977,127.2736655
미스터마트(오포점),폐업,"경기도 광주시 오포읍 창뜰윗길 21, 1층 (솔하우스)",경기도 광주시 오포읍 능평리 253-2번지 솔하우스 1층,37.3510904,127.1708803
이마트24 광주매산점,폐업,"경기도 광주시 오포읍 회안대로 7, 101호",경기도 광주시 오포읍 매산리 748-3번지 101호 ,37.35606886,127.2458946
CU 곤지암삼리점,폐업,"경기도 광주시 초월읍 독고개길 24, 1층 (가동)",경기도 광주시 초월읍 산이리 32-4번지 가동 1층 ,37.35798645,127.3156119
GS25 광주물빛,폐업,"경기도 광주시 순암로 294, 1층 (중대동)",경기도 광주시 중대동 98-8번지,37.4021425,127.220146
세븐일레븐 광주경화점,폐업,"경기도 광주시 수하길 7, 1층 (송정동)",경기도 광주시 송정동 71-8번지 1층 ,37.4154762,127.2610875
씨유 광주선동,폐업,"경기도 광주시 초월읍 동막골길 45, 가동",경기도 광주시 초월읍 선동리 171-3번지 가동,37.377539,127.3220834
CU(쌍령대로점),폐업,"경기도 광주시 중앙로14번길 2, 1층 (쌍령동)",경기도 광주시 쌍령동 104-11번지 1층,37.4056148,127.2671414
세븐일레븐(광주역동2호점),폐업,경기도 광주시 중앙로 88 외 1필지 (역동),경기도 광주시 역동 23-16번지 외 1필지,37.4077219,127.2595361
GS25 광주열미점,폐업,"경기도 광주시 곤지암읍 광여로 215, 1층",경기도 광주시 곤지암읍 열미리 473-4번지 1층 ,37.35326455,127.3662696
세븐일레븐(광주역동점),폐업,"경기도 광주시 역동로 8 (역동,외 1필지 경기상가 1층)",경기도 광주시 역동 27-28번지 외 1필지 경기상가 1층 ,37.4065592,127.2597241
미니앤탑,폐업,경기도 광주시 이배재로 442 (목현동),경기도 광주시 목현동 419-1번지,37.4335231,127.21087
미니스톱(광주삼리),폐업,경기도 광주시 곤지암읍 독고개길 41,경기도 광주시 곤지암읍 삼리 224-4번지 ,37.35631971,127.3155598
세븐일레븐 경기광주희망점,폐업,"경기도 광주시 초월읍 산수로 551, 1층",경기도 광주시 초월읍 신월리 433-5번지 1층 ,37.4095024,127.3066429
(주)바이더웨이 광주으뜸점,폐업,경기도 광주시 경안로 40 (경안동),경기도 광주시 경안동 36-17번지,37.4093872,127.2560628
세븐일레븐 경기광주고불점,폐업,"경기도 광주시 고불로 222, 1층 (태전동)",경기도 광주시 태전동 416-2번지 1층 ,37.3958373,127.2141424
세븐일레븐 경기광주경충대로점,폐업,경기도 광주시 곤지암읍 경충대로 689,경기도 광주시 곤지암읍 삼리 9-1번지 ,37.3519852,127.3323926
미니스톱(만선리점),폐업,"경기도 광주시 곤지암읍 만선로 68, 1층",경기도 광주시 곤지암읍 만선리 383-5번지 1층,37.368954,127.4070196
