business_name,business_status,street_name_address,lot_address,latitude,longitude
GS25 고색거산,영업,"경기도 수원시 권선구 고현로5번길 25, 상가동 101호 (고색동, 거산아파트)",경기도 수원시 권선구 고색동 306-1번지 거산아파트 상가동 101호,37.247825,126.9860318
GS25금곡CM점,영업,"경기도 수원시 권선구 금곡로196번길 68, CM타워 1층 104호 (금곡동)",경기도 수원시 권선구 금곡동 1124-2번지 CM타워 104호,37.2732886,126.9550091
이마트24 수원율전점,영업,"경기도 수원시 장안구 서부로 2179, 1층 (율전동)",경기도 수원시 장안구 율전동 99-55번지,37.302785,126.9726424
지에스25 장안수성,영업,"경기도 수원시 장안구 영화로71번길 36, 10호 일부 (정자동)",경기도 수원시 장안구 정자동 69-46번지 10호 일부 ,37.292346,127.0047541
CU구운로점(씨유구운로점),영업,"경기도 수원시 권선구 구운로85번길 47-15, 1층 (구운동)",경기도 수원시 권선구 구운동 934-8번지,37.2801507,126.9706782
GS25광교데시앙,영업,"경기도 수원시 영통구 광교로 114 (이의동, 1351-1 광교데시앙루브 109호일부)",경기도 수원시 영통구 이의동 1351-1번지 광교데시앙루브 109호일부 ,37.2905452,127.0457472
씨유 수원탑동점,영업,"경기도 수원시 권선구 탑동로11번길 2 (탑동, 1층일부)",경기도 수원시 권선구 탑동 840-7번지 1층일부,37.2700422,126.9747525
세븐일레븐 수원영화점,영업,"경기도 수원시 장안구 정조로945번길 13, 1층 (영화동)",경기도 수원시 장안구 영화동 342-11번지 ,37.29134559,127.0111935
지에스25 수원파크,영업,"경기도 수원시 권선구 권선로699번길 17, 1층 (권선동)",경기도 수원시 권선구 권선동 1017-7번지 1층,37.2596541,127.0278624
미니스톱 세류베스트점,영업,"경기도 수원시 권선구 정조로443번길 41, 1층 (세류동)",경기도 수원시 권선구 세류동 579-16번지 1층 ,37.2500424,127.0110086
미니스톱 탑동중앙점,영업,"경기도 수원시 권선구 탑동로 1, 1층 (탑동)",경기도 수원시 권선구 탑동 835-8번지 1층,37.2690151,126.9751137
GS25 수원팰리스,영업,경기도 수원시 장안구 송정로90번길 16 (정자동),경기도 수원시 장안구 정자동 12-2번지,37.2947606,127.0073142
씨스페이스우만점,영업,경기도 수원시 팔달구 세지로 442 (우만동),경기도 수원시 팔달구 우만동 499-20번지 ,37.2873776,127.0326417
세븐일레븐 수원망포현대점,영업,"경기도 수원시 영통구 태장로 47, 망포마을현대2차아이파크 상가동 106호 (망포동)",경기도 수원시 영통구 망포동 683번지 망포마을현대2차아이파크 상가동 106호,37.2400495,127.0509704
CU광교경기대점,영업,"경기도 수원시 영통구 대학로 12, 1층 103호 (이의동)",경기도 수원시 영통구 이의동 1275-10번지 ,37.2976195,127.0421421
이마트24마이홈점,영업,"경기도 수원시 팔달구 효원로292번길 50, 101호 (인계동, 마이홈오피스텔  )",경기도 수원시 팔달구 인계동 1131-1번지 마이홈오피스텔 101호 ,37.2596801,127.031977
세븐일레븐 수원호매실프라자점,영업,"경기도 수원시 권선구 금곡로102번길 38, 호매실프라자 1층 101호 (금곡동)",경기도 수원시 권선구 금곡동 1083-1번지 호매실프라자 101호,37.27234515,126.9411532
미니스톱 고색산단2점,영업,"경기도 수원시 권선구 산업로 180, DH테크타워 1층 121,122호 (고색동)","경기도 수원시 권선구 고색동 1094번지 DH테크타워 121,2호",37.2423554,126.9841171
씨유만석공원점,영업,"경기도 수원시 장안구 파장로 1, 1층 (송죽동)",경기도 수원시 장안구 송죽동 258-3번지 (1층),37.3033745,126.9998365
미니스톱 영화센터점,영업,경기도 수원시 장안구 수성로382번길 14 (영화동),경기도 수원시 장안구 영화동 259-5번지 ,37.29334563,127.0140019
미니스톱수원삼익점,영업,경기도 수원시 장안구 경수대로 1082 (파장동),경기도 수원시 장안구 파장동 266-8번지,37.3094831,126.9943654
씨유영통리슈빌,영업,"경기도 수원시 영통구 중부대로 604 (영통동, 945-2 수원영통리슈빌스카이오피스텔 132호일부)",경기도 수원시 영통구 영통동 945-2번지 수원영통리슈빌스카이오피스텔 132호일부,37.2672354,127.0813032
씨유 수원호매실소망점,영업,"경기도 수원시 권선구 노림로15번길 5-9, 1층 (호매실동)",경기도 수원시 권선구 호매실동 404-5번지 ,37.26684598,126.9542579
GS25 수원에비뉴,영업,"경기도 수원시 권선구 동수원로177번길 40, 115호 (권선동, 아이파크시티8단지)",경기도 수원시 권선구 권선동 1364번지 아이파크시티8단지 115호,37.2466607,127.0300559
씨유수원곡반정썬스타,영업,"경기도 수원시 권선구 곡선로49번길 32-20, 1층 (곡반정동)",경기도 수원시 권선구 곡반정동 552-8번지 1층,37.2397134,127.0315861
GS세류파크점,영업,경기도 수원시 권선구 정조로384번길 23 (세류동),경기도 수원시 권선구 세류동 1159-7번지,37.2441042,127.0158091
미니스톱 권선중앙점,영업,"경기도 수원시 권선구 장다리로 109, 1층 (권선동)",경기도 수원시 권선구 권선동 972-10번지 1층 ,37.25988483,127.0217802
GS25율전래미안,영업,"경기도 수원시 장안구 화산로187번길 19, 106호 (천천동)",경기도 수원시 장안구 천천동 544번지 106호,37.2974247,126.9762311
지에스25 신동삼성,영업,경기도 수원시 영통구 신원로136번길 12 (신동),경기도 수원시 영통구 신동 334-18번지,37.2486884,127.0555858
세븐일레븐 일호골든타워점,영업,"경기도 수원시 장안구 경수대로 940, 일호골든타워 109호 (조원동)",경기도 수원시 장안구 조원동 894번지 일호골든타워 109호,37.303068,127.0080365
GS25율전제일점,영업,"경기도 수원시 장안구 덕영대로439번길 13-4, 1층 (율전동)",경기도 수원시 장안구 율전동 228번지,37.3014871,126.9710864
GS25곡반정원룸점,영업,"경기도 수원시 권선구 동수원로146번길 308-1, 1층 (곡반정동)",경기도 수원시 권선구 곡반정동 534-12번지 1층 ,37.24242458,127.0307412
세븐일레븐 수원칠보9단지점,영업,"경기도 수원시 권선구 금곡로140번길 73, 상가1동 103,104호 (호매실동, 칠보마을9단지)","경기도 수원시 권선구 호매실동 1352번지 칠보마을9단지 상가1동 103,104호 ",37.27034742,126.9462621
지에스 25 수원힐스,영업,"경기도 수원시 영통구 덕영대로 1462-14, 601동 105호 (망포동, 힐스테이트 영통 아파트)",경기도 수원시 영통구 망포동 728번지 힐스테이트 영통 아파트 601동 105호,37.2439871,127.0506686
세븐일레븐 수원신원로점,영업,"경기도 수원시 영통구 신원로136번길 30, 지1층 (신동)",경기도 수원시 영통구 신동 334-41번지 지하1층,37.2479949,127.0548865
씨유곡반정동공원점,영업,"경기도 수원시 권선구 동수원로146번길 253, 1층 (곡반정동)",경기도 수원시 권선구 곡반정동 544-1번지 1층,37.2407407,127.0310005
씨유연무중앙점,영업,"경기도 수원시 장안구 연무로20번길 3, 1층 (연무동)",경기도 수원시 장안구 연무동 229-24번지,37.2941001,127.0288098
지에스25수원황골점,영업,"경기도 수원시 영통구 봉영로 1761, 1층 (영통동)",경기도 수원시 영통구 영통동 945-7번지 GS편의점내,37.2662081,127.0815839
세븐일레븐수원지동타운점,영업,경기도 수원시 팔달구 팔달문로115번길 14 (지동),경기도 수원시 팔달구 지동 478-1번지 ,37.2822877,127.0285803
GS25고색밸리,영업,"경기도 수원시 권선구 산업로156번길 142-10, 1층 A-117호 (고색동, 수원벤처밸리Ⅱ)",경기도 수원시 권선구 고색동 1152번지 수원벤처밸리Ⅱ A-117호,37.2383822,126.986372
세븐일레븐 수원호매실점,영업,"경기도 수원시 권선구 호매실로218번길 111, 상가동 101호 (호매실동, 호매실마을13단지)",경기도 수원시 권선구 호매실동 1371번지 호매실마을13단지 상가동 101호,37.26484769,126.9593999
이마트24광교호수공원점,영업,"경기도 수원시 영통구 센트럴파크로 6, 상가301동 지2층 148호 (하동, 힐스테이트 광교)",경기도 수원시 영통구 하동 1021번지 힐스테이트 광교 301동 148호,37.2852929,127.0646325
GS25수원세지로점,영업,"경기도 수원시 팔달구 세지로234번길 4, 1층 (인계동)",경기도 수원시 팔달구 인계동 820-6번지 ,37.2718187,127.0240894
씨유수원메르디앙점,영업,"경기도 수원시 팔달구 중부대로143번길 81, 1층 (우만동)",경기도 수원시 팔달구 우만동 552-21번지,37.2817641,127.032865
세븐일레븐수원율전중앙점,영업,"경기도 수원시 장안구 화산로 231-10, 101호 (율전동)",경기도 수원시 장안구 율전동 296-23번지 동경빌딩 101호,37.2992616,126.9710873
미니스톱 탑동가온점,영업,"경기도 수원시 권선구 탑동로48번길 12, 1층 (탑동)",경기도 수원시 권선구 탑동 790-2번지 1층,37.2731237,126.9747852
GS25 수원율현점,영업,"경기도 수원시 팔달구 일월로22번길 10, 리더스빌딩 1층 (화서동)",경기도 수원시 팔달구 화서동 725-3번지 리더스빌딩 1층,37.2853429,126.9806445
GS25 광교센타점,영업,"경기도 수원시 영통구 법조로149번길 127, 1층 102호 (하동)",경기도 수원시 영통구 하동 972번지 102호,37.2927327,127.0694429
세븐일레븐(수원곡반하나점),영업,"경기도 수원시 권선구 경수대로54번길 92, 1층 (곡반정동)",경기도 수원시 권선구 곡반정동 592-10번지,37.2346868,127.0261413
세븐일레븐 수원호매실원룸점,영업,"경기도 수원시 권선구 금곡로102번길 45, 1층 106호 (금곡동)",경기도 수원시 권선구 금곡동 1086-2번지 106호,37.2721563,126.9418749
GS25 장안한길,영업,경기도 수원시 장안구 창훈로66번길 16-3 (연무동),경기도 수원시 장안구 연무동 11-36번지,37.2982087,127.0290594
세븐일레븐 수원세류본점,영업,"경기도 수원시 권선구 덕영대로 1090, 1층 (세류동)",경기도 수원시 권선구 세류동 544-35번지 1층 ,37.25357451,127.0108625
CU(씨유)수원중앙점,영업,"경기도 수원시 팔달구 행궁로 85, 1층 (중동)",경기도 수원시 팔달구 중동 1-7번지 1층,37.2749284,127.015758
미니스톱 영통래미안점,영업,"경기도 수원시 영통구 권선로908번길 47, 1층 (신동)",경기도 수원시 영통구 신동 937-4번지,37.2469088,127.044618
GS25 수원당수,영업,"경기도 수원시 권선구 당진로 17, 104,105호 (당수동)","경기도 수원시 권선구 당수동 232-6번지 104,105호",37.2906805,126.9401796
세븐일레븐(수원세지로점),영업,"경기도 수원시 권선구 세권로108번길 42, 1층 (세류동)",경기도 수원시 권선구 세류동 1011-31번지,37.2558537,127.0149995
씨유수원곡반정점,영업,"경기도 수원시 권선구 경수대로54번길 99-6 (곡반정동, 씨유수원곡반정점 내)",경기도 수원시 권선구 곡반정동 584-6번지 씨유수원곡반정점 내,37.2352454,127.0263893
GS25율전신일점,영업,"경기도 수원시 장안구 화산로 263, 상가동 103호 (율전동, 신일아파트)",경기도 수원시 장안구 율전동 319번지 신일아파트상가동 103호,37.2995668,126.9670945
씨유광교앨리웨이점,영업,"경기도 수원시 영통구 광교호수공원로 80, I동 1층 105호 (원천동, 광교아이파크)",경기도 수원시 영통구 원천동 593번지 광교아이파크 I동 105호,37.2739327,127.0611393
수원도시공사 연화장사업소매점,영업,경기도 수원시 영통구 광교호수로 278 (하동),경기도 수원시 영통구 하동 20번지,37.2898493,127.0840557
GS25 수원한라,영업,"경기도 수원시 팔달구 중부대로 110, 103호 (인계동, 한라시그마펠리스 상가)",경기도 수원시 팔달구 인계동 206번지 한라시그마펠리스 상가 103호,37.27735012,127.0287478
미니스톱수원베스트점(스넥코너),영업,"경기도 수원시 권선구 효원로266번길 25 (권선동,1층)",경기도 수원시 권선구 권선동 1014-5번지 1층,37.2604644,127.0303314
미니스톱영화북문점,영업,"경기도 수원시 장안구 팔달로259번길 18, 1층 1호 (영화동)",경기도 수원시 장안구 영화동 326-6번지 1호,37.2896244,127.0128961
세븐일레븐(수원정진점),영업,경기도 수원시 팔달구 권광로124번길 27 (인계동),경기도 수원시 팔달구 인계동 1132-21번지 ,37.25843671,127.0322471
미니스톱영통뉴월드,영업,"경기도 수원시 영통구 봉영로 1569 (영통동,(109호))",경기도 수원시 영통구 영통동 960-3번지 (109호) ,37.25198741,127.0709739
GS25천천원룸점,영업,"경기도 수원시 장안구 일월로76번길 12, 1층 (천천동)",경기도 수원시 장안구 천천동 385-33번지,37.2895951,126.9775081
미니스톱 수원능실점,영업,"경기도 수원시 권선구 호매실로166번길 63, 상가동 102호 (호매실동, 능실마을19단지)",경기도 수원시 권선구 호매실동 1394번지 능실마을19단지 상가동 102호,37.2597935,126.9610937
미니스톱 망포벽산점,영업,"경기도 수원시 영통구 영통로90번길 4-20, 1층 (망포동)",경기도 수원시 영통구 망포동 485-14번지,37.2379909,127.0605595
CU매탄주공점,영업,"경기도 수원시 영통구 매여울로67번길 48, 1층 (매탄동)",경기도 수원시 영통구 매탄동 153-36번지,37.27449,127.042615
세븐일레븐 서수원푸르지오점,영업,"경기도 수원시 권선구 입북로77번길 62, 상가동 1층 105호 (입북동, 서수원 레이크 푸르지오 1단지)",경기도 수원시 권선구 입북동 814번지 서수원 레이크 푸르지오 1단지 상가동 105호,37.30003923,126.9529282
세븐일레븐 수원천로점,영업,경기도 수원시 장안구 팔달로316번길 39 (영화동),경기도 수원시 장안구 영화동 37-264번지,37.290876,127.0203055
gs25수원팅스점,영업,"경기도 수원시 팔달구 덕영대로895번길 41, 1층 (매산로1가)",경기도 수원시 팔달구 매산로1가 115-1번지 1층,37.2700726,127.0009202
세븐일레븐수원파장중앙점,영업,"경기도 수원시 장안구 수일로91번길 2, 1층 (파장동)",경기도 수원시 장안구 파장동 413-12번지,37.3098979,127.0009756
지에스(GS)25 구운중앙,영업,"경기도 수원시 권선구 구운로47번길 6, 1층 (구운동)",경기도 수원시 권선구 구운동 947-8번지 1층,37.2778447,126.9730583
GS25시편의점 벨섬시티,영업,"경기도 수원시 권선구 호매실로218번길 22, 상가-1동 1층 101호 (호매실동, 호매실마을 14단지 벨섬시티)",경기도 수원시 권선구 호매실동 1380번지 호매실마을 14단지 벨섬시티 101호,37.26262252,126.9604271
